time,open,high,low,close,Plot,Plot
2022-06-26,21478.41,21867.79,20955.81,21029.53,21336.953333333357,216.47593359463053
2022-06-27,21026.47,21517.84,20498.95,20711.61,20946.719333333356,217.52932172948587
2022-06-28,20721.5,21185.59,20170.21,20253.96,20799.764666666688,219.0456877332496
2022-06-29,20253.69,20401.48,19827.51,20091.47,20665.25266666669,219.584078013926
2022-06-30,20096.49,20137.35,18608.03,19949.77,20491.20266666669,220.0535832313046
2022-07-01,19960.39,20883.93,18945.86,19248.11,20416.075333333356,222.37844583416887
2022-07-02,19254.56,19423.04,18963.36,19224.84,20334.99400000002,222.45554806711453
2022-07-03,19228.29,19634.97,18758.64,19292.67,20357.766000000018,222.23080185049642
2022-07-04,19294.22,20324.27,19032.26,20208.46,20334.79800000002,219.1964462892886
2022-07-05,20209.38,20726.41,19284.61,20162.71,20308.795333333353,219.3480331890421
2022-07-06,20161.75,20629.94,19747.43,20544.2,20298.237333333356,218.08401381446367
2022-07-07,20543.08,21840.99,20235.26,21621.52,20408.90466666669,214.5144488124431
2022-07-08,21617.25,22468.69,21174.43,21589.1,20441.74266666669,214.62186842533947
2022-07-09,21583.22,21955.97,21316.78,21582.02,20466.102000000024,214.6453271193341
2022-07-10,21580.64,21592.66,20634.71,20843.12,20423.53933333336,217.09357980191032
2022-07-11,20845.93,20853.02,19867.27,19946.61,20351.34466666669,220.06405349585586
2022-07-12,19945.38,20039.76,19227.92,19310.95,20257.967333333356,222.17023335809216
2022-07-13,19315.26,20338.83,18901.64,20229.58,20256.342000000022,219.12646781228761
2022-07-14,20222.12,20891.93,19608.42,20576.56,20288.681333333356,217.97679300405878
2022-07-15,20575.24,21188.96,20371.87,20828.63,20347.27200000002,217.1415906036027
2022-07-16,20825.38,21576.75,20477.83,21196.9,20477.191333333354,215.92137404464708
2022-07-17,21190.9,21665.08,20750.81,20793.29,20581.754666666686,217.25868527108443
2022-07-18,20790.02,22767.53,20761.84,22438.4,20791.47000000002,211.80781915844005
2022-07-19,22441.38,23795.06,21586.35,23402.53,21004.408000000018,208.6132950565965
2022-07-20,23399.61,24277.96,22905.61,23223.96,21208.491333333353,209.2049644049896
2022-07-21,23218.69,23431.68,22345.38,23158.95,21382.80800000002,209.42036690450817
2022-07-22,23156.26,23755.2,22512.45,22684.25,21453.656666666684,210.99322594960077
2022-07-23,22690.43,23002.26,21947.3,22459.15,21511.660000000018,211.73906663013656
2022-07-24,22459.72,23012.75,22268.45,22586.22,21578.606666666685,211.3180360869305
2022-07-25,22586.23,22664.93,21255.86,21306.56,21609.50266666668,215.55802935771877
2022-07-26,21308.58,21338.2,20709.26,21264.87,21697.38666666668,215.69616395554883
2022-07-27,21263.12,23119.04,21047.47,22964.43,21940.952000000012,210.06488458188633
2022-07-28,22969.77,24200.17,22565.49,23855.88,22182.705333333346,207.11117656472223
2022-07-29,23852.54,24459.8,23438.21,23789.6,22396.908000000014,207.33078705031048
2022-07-30,23788.07,24675.03,23523.35,23645.08,22584.671333333346,207.80963598478863
2022-07-31,23648.58,24189.32,23244.64,23315.95,22725.941333333343,208.90016705180216
2022-08-01,23304.94,23513.82,22856.85,23277.07,22891.526666666676,209.0289910662812
2022-08-02,23278.74,23463.1,22661.04,22994.19,22928.579333333342,209.96627854611225
2022-08-03,22995.62,23645.97,22696.42,22831.86,22890.53466666667,210.5041386868114
2022-08-04,22826.58,23228.11,22402.03,22621.93,22850.399333333342,208.5685103420389
2022-08-05,22627.17,23476.23,22589.71,23322.46,22861.300000000003,215.02722479940093
2022-08-06,23319.95,23352.8,22921.6,22952.69,22879.196,211.61803626372256
2022-08-07,22957.86,23404.03,22852.87,23181.62,22927.360666666667,213.7287146082958
2022-08-08,23179.86,24255.61,23165.41,23820.8,23009.666,219.62179714131602
2022-08-09,23816.39,23921.23,22880.85,23159.22,23133.17666666667,213.52219211269264
2022-08-10,23157.94,24220.67,22675.92,23961.97,23312.983333333334,220.92334985132962
2022-08-11,23960.8,24916.85,23867.14,23954.9,23379.014666666666,220.85816618865488
2022-08-12,23954.4,24461.1,23604.07,24413.41,23416.18333333333,225.08551571807553
2022-08-13,24417.98,24908.5,24305.43,24452.44,23460.372666666666,225.44536272715555
2022-08-14,24455.15,25045.61,24160.5,24314.02,23504.96866666666,224.16916434137903
2022-08-15,24315.41,25207.71,23784.48,24103.81,23557.49266666666,222.23107979670274
2022-08-16,24100.88,24249.61,23673.02,23865.17,23596.69933333333,220.03087763818723
2022-08-17,23862.83,24441.29,23187.31,23341.6,23619.859999999993,215.20369089609048
2022-08-18,23343.34,23595.27,23108.12,23196.34,23644.15866666666,213.86442939112075
2022-08-19,23192.52,23200.62,20793.1,20836.46,23525.127333333323,235.62174594762567
2022-08-20,20836.46,21368.71,20765.5,21140.87,23379.68799999999,232.81516219563102
2022-08-21,21144.06,21794.33,21068.11,21495.97,23282.573333333323,229.5412293736695
2022-08-22,21519.23,21532.62,20899.1,21404.35,23164.088666666656,230.3859427646808
2022-08-23,21404.18,21675.58,20897.17,21523,23010.901999999987,229.29201956184855
2022-08-24,21524.67,21902.85,21151.05,21370.71,22891.667999999987,230.69609511649944
2022-08-25,21368.69,21812.1,21315.24,21566.32,22731.957999999984,228.89262004101676
2022-08-26,21559.81,21873.84,20110.97,20246.01,22484.69866666665,241.0655466649649
2022-08-27,20240.68,20377.76,19804.96,20037.31,22192.95866666665,242.98970825309038
2022-08-28,20038.21,20157.62,19522.36,19550.11,21866.13666666665,247.48156990011842
2022-08-29,19553.98,20417.94,19548.34,20294.27,21598.15333333332,240.62060158474
2022-08-30,20292.52,20573.94,19549.2,19811.34,21311.988666666653,245.07309490411444
2022-08-31,19821.28,20484.35,19810.12,20053.81,21057.897999999983,242.83758239681788
2022-09-01,20050.07,20201.81,19565.74,20127.44,20843.62066666665,242.15873228788797
2022-09-02,20130.6,20438.37,19761.55,19954.25,20627.48133333332,243.7555005938173
2022-09-03,19953.02,20051.03,19660.86,19835.94,20560.779999999984,244.84628908203547
2022-09-04,19835.06,20021.38,19594.03,20004.08,20484.993999999988,243.29608050787434
2022-09-05,20006.61,20051.5,19638.15,19791.58,20371.367999999984,245.25527714168686
2022-09-06,19794.9,20176.77,18667.06,18790.61,20197.118666666658,254.4839691630859
2022-09-07,18795.9,19460.3,18535.47,19285.24,20047.934666666653,249.92360478199095
2022-09-08,19295.25,19452.06,19017.93,19322.2,19911.36733333332,249.58284286394053
2022-09-09,19323.45,21602.83,19302.29,21370.03,19898.281333333325,230.70236454572762
2022-09-10,21373.53,21807.29,21128.5,21655.74,19992.26333333332,228.06819009750842
2022-09-11,21658.13,21861.88,21361.52,21839.13,20112.384666666658,226.3773803531561
2022-09-12,21834.42,22485.01,21559.45,22403.06,20302.581333333324,221.17808737571664
2022-09-13,22399.41,22792.25,19886.26,20174.25,20294.57999999999,241.7271558435173
2022-09-14,20174.37,20530.59,19623.9,20231.86,20322.614666666657,241.19600611140467
2022-09-15,20229.49,20358.97,19499.83,19699.88,20299.019333333323,246.10072811260736
2022-09-16,19703.79,19888.51,19322.35,19800.14,20277.199333333327,245.17635609140248
2022-09-17,19800.38,20186.28,19755.04,20117,20288.049333333325,242.25498646603856
2022-09-18,20117.31,20119.33,19343.39,19420.94,20260.382666666657,248.67248486101047
2022-09-19,19421.18,19680.56,18249.97,19538.12,20229.318666666662,247.59211468900978
2022-09-20,19536.8,19634.56,18725.93,18876.62,20168.321333333326,253.69097856320727
2022-09-21,18875.49,19910.47,18152.13,18456.46,20146.044666666658,257.5647482463257
2022-09-22,18463.28,19517.69,18365.63,19403.42,20153.923333333325,248.83401486112524
2022-09-23,19405.34,19491.02,18536.25,19289.97,20151.774666666657,249.8799953698595
2022-09-24,19288.92,19308.2,18811.84,18924.36,19988.729999999992,253.25082775239215
2022-09-25,18922.73,19176.25,18635.45,18808.52,19798.915333333323,254.31884346091374
2022-09-26,18807.41,19312.6,18689.95,19227.65,19624.81666666666,250.4545701191263
2022-09-27,19229.51,20381.29,18826.44,19081.15,19403.35599999999,251.8052633278488
2022-09-28,19082.54,19773.28,18478.88,19409.26,19352.356666666656,248.78017152775365
2022-09-29,19406.77,19641.12,18847.74,19594.92,19309.89399999999,247.06843295347775
2022-09-30,19596.28,20177.32,19154.78,19426.02,19291.636666666658,248.62564853677625
2022-10-01,19423.86,19484.26,19169.03,19315.3,19259.313999999995,249.64645913110905
2022-10-02,19313.69,19396.66,18930.01,19057.33,19188.669333333324,252.02487774581311
2022-10-03,19061.28,19710.87,18972.41,19634.52,19202.907999999992,246.70333089842376
2022-10-04,19633.27,20470.34,19500.47,20344.04,19256.63599999999,240.16173468372895
2022-10-05,20344.06,20366.35,19745.62,20163.1,19342.401333333324,241.82995604336205
2022-10-06,20161.99,20449.26,19863.21,19958.59,19442.543333333328,243.7154868837432
2022-10-07,19960.63,20058.21,19331.34,19532.76,19451.165999999994,247.64153254292614
2022-10-08,19533.12,19625.63,19237.18,19418.17,19459.71266666666,248.6980235653665
2022-10-09,19421.01,19570.58,19326.97,19445.94,19494.48466666666,248.44199113938546
2022-10-10,19442.08,19525.27,19031.76,19131.94,19516.045999999988,251.33699228299545
2022-10-11,19131.19,19263.11,18857.22,19056.5,19504.63599999999,252.03253013737105
2022-10-12,19057.97,19232.77,18963.55,19156.58,19509.664666666657,251.10981767096186
2022-10-13,19155.81,19503.13,18160.71,19380.96,19507.77799999999,249.04109042063317
2022-10-14,19378.24,19946.71,19076.03,19181.61,19480.22399999999,250.8790473568709
2022-10-15,19181.89,19225.48,18995,19069.45,19456.452666666657,251.9131343895693
2022-10-16,19071.81,19424.05,19067.87,19263.43,19452.99466666666,250.1246875047366
2022-10-17,19262.52,19672.82,19160.09,19550.45,19485.869333333325,247.4784351855043
2022-10-18,19549.83,19699.91,19100.22,19331.81,19465.68866666666,249.4942410773479
2022-10-19,19329.63,19358.06,19072.51,19125.59,19384.45866666666,251.39553768828821
2022-10-20,19127.11,19345.26,18907.62,19044.25,19309.868666666658,252.14547206096734
2022-10-21,19043.92,19248.36,18660.53,19166.92,19257.09066666666,251.01448546769774
2022-10-22,19169.34,19251.92,19117.89,19206.4,19235.333333333325,250.65048978250755
2022-10-23,19206.9,19689.18,19077.69,19572.38,19245.61399999999,247.27624609289487
2022-10-24,19573.54,19594.54,19163.48,19332.21,19238.031999999992,249.4905531778019
2022-10-25,19332.62,20412.72,19234.91,20086.89,19301.69533333333,242.5325931043637
2022-10-26,20089.41,21018.53,20061.9,20774.74,19416.244666666662,250.83760034383377
2022-10-27,20774.83,20875.13,20192,20292.62,19491.98066666666,245.01639986036878
2022-10-28,20292.45,20749.52,20006.33,20599.09,19573.18933333333,248.71677178471853
2022-10-29,20598.95,21077.68,20564.05,20820.06,19682.419333333328,251.38480188268431
2022-10-30,20819.83,20931.45,20523.21,20628.62,19786.363999999994,249.07332212545677
2022-10-31,20628.02,20831.87,20243.83,20495.81,19868.52266666666,247.4697511551403
2022-11-01,20493.23,20682.31,20333.65,20480.62,19930.533999999992,247.2863444610728
2022-11-02,20481.35,20817.63,20058.5,20153.01,19985.280666666666,243.33072451087793
2022-11-03,20152.86,20387.15,20041.07,20206.42,20057.335999999996,243.97560611259922
2022-11-04,20208.54,21303.83,20182.5,21150.52,20197.753999999994,255.374833227092
2022-11-05,21152.19,21473.69,21086.04,21300.78,20340.01133333333,257.18909852337805
2022-11-06,21300.8,21362.22,20894.77,20914.74,20453.90066666666,252.52798462095376
2022-11-07,20906.7,21069.48,20398.07,20570.4,20520.435333333327,248.37036374964305
2022-11-08,20573,20673.19,17228.9,18547.62,20468.129333333327,223.9469672634088
2022-11-09,18544.75,18585.85,15563.5,15878.21,20187.55066666666,256.1776143722779
2022-11-10,15892.93,18154.54,15731.25,17557.04,19973.03733333333,235.90714910269364
2022-11-11,17556.68,17645.49,16355.39,16992.47,19753.027333333328,242.7238587023846
2022-11-12,16998.57,17047.13,16578.46,16777.14,19498.23066666666,245.32378799034086
2022-11-13,16777.98,17002.58,16234.36,16309.05,19197.49666666666,250.97558244721836
2022-11-14,16302.19,17149,15791.2,16590.41,18928.282666666662,247.5783962471563
2022-11-15,16589.69,17100.32,16511.99,16873.79,18686.81466666666,244.15682023999966
2022-11-16,16879.1,16985.7,16344.17,16647.91,18431.30066666666,246.88413193629628
2022-11-17,16651.97,16746.08,16403.68,16677.06,18199.57066666666,246.5321701160951
2022-11-18,16678.18,16977.5,16530.22,16681.04,17964.545333333324,246.48411495162165
2022-11-19,16684.05,16799.22,16542.18,16685.13,17666.852666666662,246.4347316293361
2022-11-20,16684.22,16732.59,16160.45,16255.15,17330.477333333325,251.62637977513756
2022-11-21,16253.6,16274.39,15473.78,15760.8,16986.881333333327,257.5952417242444
2022-11-22,15758.89,16284.5,15598.66,16195.94,16695.250666666656,252.34129090289443
2022-11-23,16198.75,16675.92,16146.9,16597.42,16565.237333333334,247.493756372041
2022-11-24,16592.59,16792.07,16452.03,16587.76,16612.54066666667,247.61039277626548
2022-11-25,16587.42,16603.81,16340.38,16507.83,16542.593333333338,248.5754805391705
2022-11-26,16510.55,16687.82,16395.43,16452.93,16506.624000000003,249.23835202901773
2022-11-27,16451.83,16591.49,16399.33,16423.94,16483.077333333335,249.58838198331046
2022-11-28,16420.78,16478.08,16000.41,16209.05,16476.41066666667,252.18299864001838
2022-11-29,16207,16545.54,16097.09,16433.95,16465.980000000003,249.46751962241117
2022-11-30,16438.2,17244.8,16426.89,17167.82,16485.582000000002,240.60665440830982
2022-12-01,17168.27,17296.93,16872.35,16977.74,16507.57066666667,242.90171110758402
2022-12-02,16977.72,17102.84,16797.56,17094.08,16535.372000000003,241.4970031088805
2022-12-03,17092.77,17156.69,16871.05,16894.08,16549.57466666667,243.91183549448053
2022-12-04,16895.97,17201.03,16888.78,17113.75,16578.14933333334,241.2595043437568
2022-12-05,17109,17430.54,16876.59,16966.51,16625.573333333337,243.03730394603548
2022-12-06,16967.05,17110.5,16908.29,17088.31,16714.074000000004,241.56667102320506
2022-12-07,17090.1,17134.93,16701.15,16838.69,16756.924000000003,244.58062332367248
2022-12-08,16840.04,17296.99,16737.43,17229.24,16799.045333333335,239.86505938269204
2022-12-09,17228.56,17353.8,17067.41,17130.84,16835.25066666667,241.05315691640726
2022-12-10,17131.85,17229.96,17100.46,17130.07,16876.733333333337,241.0624540210918
2022-12-11,17130.32,17267.94,17077,17089.92,16919.199333333338,241.547231622501
2022-12-12,17089.14,17242.48,16873.53,17210.86,16971.66066666667,240.0869824789287
2022-12-13,17213.08,18041,17092.27,17772.5,17075.89066666667,233.3056501736868
2022-12-14,17774.66,18376.59,17664.15,17804.11,17167.23466666667,232.92398591514268
2022-12-15,17806.08,17940.77,17277.88,17360.37,17180.071333333337,238.28177452907343
2022-12-16,17360.36,17513.47,16546.38,16633.41,17157.116,247.0592072842523
2022-12-17,16634.35,16798.29,16587.81,16786.54,17136.613333333335,245.21029086821764
2022-12-18,16786.93,16861.56,16672.38,16745.81,17126.72866666667,245.7020714835451
2022-12-19,16744.57,16818.22,16270.67,16440.54,17081.848,249.38795089530564
2022-12-20,16438.69,17043.67,16399.4,16902.24,17077.563333333335,243.81331033314802
2022-12-21,16900.14,16923.14,16731.17,16825.25,17060.026,244.74290005998478
2022-12-22,16824.47,16866.54,16563.79,16819.09,17058.719333333334,244.81727689746126
2022-12-23,16818.25,16936.17,16742.61,16779.05,17028.70666666667,245.30072634105838
2022-12-24,16780.26,16858.53,16777.58,16840.65,17009.360666666667,244.55695796629357
2022-12-25,16840.57,16852.3,16714.32,16828.91,16989.283333333333,244.6987086273283
2022-12-26,16829.53,16930.6,16796.77,16914.61,16977.596,243.6639529500987
2022-12-27,16917.32,16964.08,16590.79,16697.6,16943.378666666667,246.28416683009397
2022-12-28,16697.2,16764.81,16460.01,16538.67,16861.123333333333,248.203113385311
2022-12-29,16539.03,16649.8,16485.28,16629.82,16782.837333333333,247.10255352557382
2022-12-30,16629.8,16658.72,16332.92,16597.22,16731.960666666666,247.49617120442662
2022-12-31,16596.97,16629.01,16467.08,16528.89,16724.992666666665,248.32119868896686
2023-01-01,16530.33,16621.81,16491.36,16613.48,16713.45533333333,247.29984533147734
2023-01-02,16613.59,16781.17,16549.51,16668.94,16708.330666666665,246.63021231095047
2023-01-03,16666.94,16768.58,16598.88,16670.73,16723.676666666663,246.60859956109934
2023-01-04,16670.41,16983.62,16650.05,16849.16,16720.138,244.4542068482863
2023-01-05,16848.84,16873.96,16750.9,16825.82,16720.176,244.73601778768582
2023-01-06,16825.98,17032.24,16673.14,16950.52,16728.938,243.2303697952642
2023-01-07,16951.53,16977.59,16899.87,16944.73,16739.98333333333,243.30027919282733
2023-01-08,16946.8,17164.44,16913.17,17124.86,16758.930666666667,241.1253604047367
2023-01-09,17126.45,17397.21,17106.94,17179.7,16782.316666666666,241.89726953726606
2023-01-10,17179.19,17492.41,17149.74,17443.89,16817.602,245.61717784387398
2023-01-11,17442.9,17992.04,17311.01,17941.69,16900.54133333333,252.62641496499677
2023-01-12,17946.85,19109.16,17907.18,18852.7,17054.81,265.45382579206404
2023-01-13,18855.18,19994.7,18720.22,19932.48,17274.98733333333,280.6575904739563
2023-01-14,19934.34,21367.25,19900.36,20959.43,17565.80133333333,295.117486137952
2023-01-15,20962.42,21057.31,20550.57,20884.18,17856.154,294.0579339214705
2023-01-16,20877.28,21465.41,20626.97,21189.86,18161.246,298.3620391910262
2023-01-17,21189.6,21615.85,20857.94,21140.12,18459.324666666667,297.66167869603896
2023-01-18,21141.05,21645.96,20384.36,20676.07,18726.347333333335,291.1276560241687
2023-01-19,20673.54,21194.29,20649.06,21085.41,19008.764,296.8913384732655
2023-01-20,21083.73,22752.89,20871.18,22679.14,19398.98533333333,319.33173919051546
2023-01-21,22676.08,23380.23,22442.38,22785.95,19788.014000000003,320.83566971865355
2023-01-22,22787.22,23083.93,22306.21,22717.7,20172.878666666667,319.8746804990541
2023-01-23,22715.43,23171.41,22514.87,22921.29,20559.307333333334,322.7413148612264
2023-01-24,22921.4,23161.74,22466.49,22638,20923.194,318.75247037741184
2023-01-25,22636.48,23821.58,22328.42,23056.8,21297.388,324.64935367658063
2023-01-26,23068.83,23286.54,22860.96,23011.11,21635.34933333333,324.0060189155037
2023-01-27,23017.09,23501.87,22532.21,23080.06,21917.173333333336,324.9768644347914
2023-01-28,23080.26,23190.27,22891.61,23031.1,22123.748000000003,324.2874866737425
2023-01-29,23032.78,23955.86,22981.3,23750.97,22309.85066666667,334.4235644688061
2023-01-30,23747.5,23802.62,22505.55,22832.84,22439.761333333336,321.4959009934817
2023-01-31,22835.22,23313.21,22726.7,23132.21,22569.251333333334,325.7111587615623
2023-02-01,23134.83,23808.19,22770.86,23729.85,22741.9,334.126185826785
2023-02-02,23730.77,24264.14,23376.85,23491.99,22929.628000000004,330.7770151927346
2023-02-03,23503.23,23719.33,23214.88,23437.07,23086.405333333336,330.0037180800546
2023-02-04,23430.62,23584.32,23264.96,23332.69,23129.97533333334,328.5340029922628
2023-02-05,23330.84,23428.75,22761.44,22938.34,23140.134666666672,322.9813861607747
2023-02-06,22939.02,23154.83,22631.11,22764.17,23143.23266666667,320.5289979940693
2023-02-07,22762.97,23344.44,22749.69,23250.93,23165.20866666667,327.382787188681
2023-02-08,23250.06,23445.5,22679.71,22966.38,23187.10066666667,323.37620136542773
2023-02-09,22966.96,23030.64,21696.5,21797.75,23103.164,306.92139064454034
2023-02-10,21797.02,21937.83,21463.12,21635.15,23011.433333333338,304.63191303125274
2023-02-11,21633.76,21906.05,21610.5,21864.96,22930.426666666674,307.86773621888875
2023-02-12,21865.3,22088.75,21640.38,21787.3,22847.506666666668,306.7742501706236
2023-02-13,21787.57,21900.01,21370.29,21789.63,22716.75066666667,306.80705756815723
2023-02-14,21790.36,22325.35,21543.63,22211.03,22675.29666666667,312.74054998045364
2023-02-15,22209.55,24374.94,22054.17,24330.81,22755.203333333335,342.58795991338593
2023-02-16,24335.35,25262.85,23511.67,23519.85,22741.203333333335,331.169295920325
2023-02-17,23519.6,25017.98,23354.04,24578.37,22813.62866666667,346.07371070025846
2023-02-18,24576.19,24870.82,24434.94,24638.27,22893.708666666676,346.9171283450059
2023-02-19,24637.8,25191.11,24198.25,24288.51,22957.430000000004,341.9923578036561
2023-02-20,24283.39,25118.22,23857.23,24841.34,23084.296666666673,349.7764408845527
2023-02-21,24843.1,25259.72,24159.75,24449.26,23196.636000000006,344.25578662491057
2023-02-22,24448.47,24468.75,23590.24,24186.54,23259.01000000001,340.5565765476479
2023-02-23,24187.82,24598.44,23622.71,23943.19,23324.13066666667,337.13010436318575
2023-02-24,23945.29,24130.06,22759.88,23190.5,23416.980666666674,326.53190691702684
2023-02-25,23191.08,23219.1,22747.36,23164.72,23518.952000000005,326.16891347993857
2023-02-26,23164.52,23681.32,23064.16,23558.98,23631.88666666667,331.7202630728953
2023-02-27,23559.27,23889.05,23118.81,23492.91,23745.594000000005,330.78996918661045
2023-02-28,23491.06,23597.72,23037.29,23136.03,23835.354000000007,325.7649459970036
2023-03-01,23142.91,23987.86,23034.79,23638.25,23930.502000000004,332.83641861044333
2023-03-02,23634.19,23797.66,23201.7,23467.3,23872.93466666667,330.42936942230364
2023-03-03,23468.8,23478.5,21997.01,22394,23797.878000000008,315.31684591466785
2023-03-04,22393.97,22665.46,22163.98,22349.12,23649.26133333334,314.68491630037295
2023-03-05,22348.79,22654.3,22205.83,22428.98,23501.97533333334,315.8093792905153
2023-03-06,22428.86,22598.04,22268.77,22417.1,23377.214666666674,315.9763730296736
2023-03-07,22415.57,22552.12,21927.51,22201.83,23201.247333333336,319.0074642820942
2023-03-08,22203.58,22282.92,21588.56,21701.47,23018.061333333335,326.0527414645216
2023-03-09,21699.33,21842.13,19858.83,20346.9,22762.085333333336,345.1256511955166
2023-03-10,20349.67,20350.45,19559.36,20222.68,22514.051333333333,346.87472052879895
2023-03-11,20222.45,21214.12,19970.53,20726.52,22349.786000000004,339.78044349707335
2023-03-12,20718.5,22461.4,20521.97,22243.34,22288.360666666667,318.4229861946321
2023-03-13,22248.46,24654.18,21944.36,24218.48,22332.32733333333,290.6121924179519
2023-03-14,24225.5,26534.12,24055.05,24758.48,22416.698666666667,283.00876752685195
2023-03-15,24759.19,25289.44,23932.29,24376.05,22499.36666666666,278.6370387636187
2023-03-16,24373.6,25222.15,24217.9,25051.83,22593.60533333333,286.3617320775485
2023-03-17,25052.31,27826.18,24948.39,27454.54,22859.42133333333,313.8265843553789
2023-03-18,27457.67,27777.85,26665.21,26976.15,23164.897999999997,308.35821294093796
2023-03-19,26984.87,28473.58,26898.89,28051.94,23545.086,320.6553330394797
2023-03-20,28068.32,28569.81,27227.59,27806.91,23903.614666666665,317.8544487240039
2023-03-21,27803.43,28518.96,27404.26,28190.61,24288.515333333333,322.24043946737424
2023-03-22,28185.77,28919.3,26670.82,27319.63,24629.702,312.28445766476614
2023-03-23,27318.69,28820.41,27187.2,28342.19,25072.416666666668,323.9731172804577
2023-03-24,28344.44,28662.2,27032.26,27493.31,25548.844,314.2697557421927
2023-03-25,27494.34,27816.82,27186.67,27492.9,26033.52533333334,314.26506912190393
2023-03-26,27491.6,28228.18,27446.93,28001,26518.49066666667,320.0730490455592
2023-03-27,27995.81,28047.64,26527.13,27140.89,26844.994000000002,310.241319834508
2023-03-28,27140.74,27513.85,26634.82,27274.78,27048.747333333336,311.7717871283049
2023-03-29,27276.35,28639.76,27259.27,28349.29,27288.134666666672,324.05427582692084
2023-03-30,28360.29,29182.1,27701.63,28012.29,27530.55066666667,320.2021025652168
2023-03-31,28017.76,28650.35,27524.59,28475.84,27758.818000000007,325.5008411867684
2023-04-01,28476.44,28816.28,28236.32,28469.31,27826.469333333334,325.42619818558467
2023-04-02,28469.51,28538.1,27875.95,28189.84,27907.382,322.2316377658564
2023-04-03,28187.21,28514.75,27231.58,27811.63,27891.361333333338,317.9084020112301
2023-04-04,27809.95,28443.67,27631.76,28177.64,27916.076666666668,322.092182235314
2023-04-05,28176.04,28786.04,27819.1,28180.65,27915.41266666667,322.12658888670194
2023-04-06,28179.83,28195.75,27709.94,28048.62,27964.012000000002,320.6173828459222
2023-04-07,28054.16,28118.84,27792.58,27928.24,27936.415333333334,319.2413454060292
2023-04-08,27928.86,28173.63,27887.55,27961.12,27967.60266666667,319.6171894916221
2023-04-09,27959.95,28547.59,27820.74,28336.98,28023.87466666667,323.9135629104473
2023-04-10,28343.16,29795.87,28175.97,29655.48,28134.173333333336,338.9850479120993
2023-04-11,29655.9,30578.14,29612.84,30232.31,28340.268000000004,345.5786654270807
2023-04-12,30233.95,30506.38,29676.96,29905.89,28515.675333333336,341.847429830388
2023-04-13,29908.39,30628.71,29880.12,30407.47,28652.887333333336,347.5808810606714
2023-04-14,30409.77,31046.25,29997.74,30495.03,28818.40333333334,348.58176026184293
2023-04-15,30495.41,30622.66,30242.09,30324.64,28941.656666666673,346.63406945453806
2023-04-16,30323.78,30566.66,30152.03,30325.58,29065.408000000003,346.64481438885855
2023-04-17,30324.12,30336.63,29256.77,29450.35,29149.442000000003,336.6402517661844
2023-04-18,29451.47,30490.7,29116.73,30394.56,29321.637333333336,347.4333096754827
2023-04-19,30392.64,30424.14,28598.8,28821.81,29364.582000000002,329.45554855576466
2023-04-20,28819.72,29100.47,28000.58,28248.1,29369.07866666667,322.89759507810237
2023-04-21,28250.35,28368.88,27144.01,27263.11,29316.711333333336,311.6383899117943
2023-04-22,27263.69,27897.05,27144.59,27822.84,29309.684666666668,318.0365410683924
2023-04-23,27823.46,27823.49,27343.58,27596.46,29285.374,315.4488408221475
2023-04-24,27596.46,28003.12,26972.79,27522,29231.042,314.59770485459114
2023-04-25,27522.43,28404.25,27197.57,28306.95,29141.14,323.57029655125154
2023-04-26,28308.65,30039.06,27248.05,28430.87,29021.043999999998,324.9867989565642
2023-04-27,28431.79,29895.35,28393.18,29484.15,28992.928,312.9467665792551
2023-04-28,29484.73,29607.75,28912.16,29337.1,28921.57,314.62766163391194
2023-04-29,29338.13,29469.7,29053.94,29250.74,28838.617333333335,315.6148231226585
2023-04-30,29252.33,29972.89,29109.83,29248.47,28766.87266666667,315.64077097559334
2023-05-01,29250.13,29347.7,27665.95,28084.93,28617.496,328.94093168212504
2023-05-02,28086.08,28916.22,27890.1,28698.86,28567.396666666667,321.9232376943283
2023-05-03,28698.78,29280.29,28140.32,29044.22,28477.374,317.97550620111986
2023-05-04,29046.46,29387.66,28691.3,28870.25,28480.603333333333,319.9641176438853
2023-05-05,28872.99,29715.39,28822.95,29554.64,28567.706000000002,312.1410114456083
2023-05-06,29552.32,29870.31,28413.5,28962.11,28680.972666666665,318.9140869079398
2023-05-07,28961.42,29241.35,28552.88,28594.28,28732.402,323.1186678528868
2023-05-08,28596.43,28813.39,27380.29,27810.71,28746.68533333333,332.075478039745
2023-05-09,27808.47,28003.3,27441.75,27695.74,28758.267999999996,333.38967392164847
2023-05-10,27649.6,28334.24,26821.23,27620.45,28712.50133333333,334.2502967619417
2023-05-11,27621.53,27647.44,26734.25,26993.22,28616.657999999996,341.4200200202378
2023-05-12,26989.42,27104.83,25823.6,26809.46,28438.345333333335,343.5205387230175
2023-05-13,26811.45,27072.19,26705.9,26788.7,28268.451999999997,343.75784155426317
2023-05-14,26794.1,27205.8,26595.63,26930.75,28113.786,342.1341003606963
2023-05-15,26931.05,27673.93,26736.44,27175.18,27975.566666666662,339.3400767074506
2023-05-16,27171.37,27304.3,26867.56,27041.17,27905.982666666663,340.87191449238475
2023-05-17,27042.18,27509.15,26563.97,27409.77,27820.04333333333,336.6585318528299
2023-05-18,27413.52,27487.25,26373.38,26829.1,27672.368666666665,343.29603835665597
2023-05-19,26830.41,27190.04,26646.51,26895.42,27540.71333333333,342.5379495431582
